Name,Start,End,Size
IsVisible__Q24abes9SceneNodei,0x0033D8D4,0x0033D8EC,24
IsChild__Q24abes9SceneNodePQ24abes9SceneNode,0x0033D8EC,0x0033D8FC,16
IsGroup__Q24abes9SceneNode,0x0033D8FC,0x0033D904,8
AddChild__Q24abes9SceneNodePQ24abes9SceneNode,0x0033D904,0x0033D974,112
OnCreate__Q24abes12SceneElement,0x0033D974,0x0033D9A4,48
GetControlBase__Q24abes12SceneElement,0x0033D9A4,0x0033D9AC,8
__tfQ24abes18SceneLivingElement,0x0033D9AC,0x0033DA00,84
IsLoopFrame__CQ24abes18SceneLivingElement,0x0033DA00,0x0033DA14,20
IsUndead__CQ24abes18SceneLivingElement,0x0033DA14,0x0033DA20,12
GetAge__CQ24abes18SceneLivingElement,0x0033DA20,0x0033DA28,8
GetLife__CQ24abes18SceneLivingElement,0x0033DA28,0x0033DA30,8
SetUndead__Q24abes18SceneLivingElementb,0x0033DA30,0x0033DA4C,28
SetAge__Q24abes18SceneLivingElementf,0x0033DA4C,0x0033DA54,8
SetLife__Q24abes18SceneLivingElementfb,0x0033DA54,0x0033DA74,32
__tfQ24abes10SceneLight,0x0033DA74,0x0033DAC8,84
GetColor__CQ24abes10SceneLight,0x0033DAC8,0x0033DAD0,8
SetColor__Q24abes10SceneLightRC8CFvector,0x0033DAD0,0x0033DAE4,20
GetLWM__CQ24abes10SceneLight,0x0033DAE4,0x0033DAEC,8
__tfQ24abes21SceneDirectionalLight,0x0033DAEC,0x0033DB40,84
__tfQ24abes15ScenePointLight,0x0033DB40,0x0033DB94,84
__tfQ24abes15SceneCameraBase,0x0033DB94,0x0033DBE8,84
SetCameraEnv__Q24abes15SceneCameraBaseRCQ24abes15SceneCameraBase,0x0033DBE8,0x0033DC34,76
__tfQ24abes20SceneManualOperation,0x0033DC34,0x0033DC88,84
OnCreate__Q24abes20SceneManualOperation,0x0033DC88,0x0033DD5C,212
SetTrans__Q24abes20SceneManualOperationb,0x0033DD5C,0x0033DD78,28
SetRotate__Q24abes20SceneManualOperationb,0x0033DD78,0x0033DD98,32
SetDump__Q24abes20SceneManualOperationb,0x0033DD98,0x0033DDB8,32
SetControllerID__Q24abes20SceneManualOperationi,0x0033DDB8,0x0033DDD8,32
__tfQ24abest4List1ZQ24abes9SceneNode,0x0033DDD8,0x0033DE14,60
__tfQ34abest4List1ZQ24abes9SceneNode4Node,0x0033DE14,0x0033DE50,60
__tfQ24abes11ControlBase,0x0033DE50,0x0033DE8C,60
__tfQ24abes15ControlByMatrix,0x0033DE8C,0x0033DEE8,92
GetMatrix__CQ24abes15ControlByMatrixR8CFmatrix,0x0033DEE8,0x0033DF14,44
PushTo__Q24abes15ControlByMatrixRQ24abes11MatrixStackPv,0x0033DF14,0x0033DF34,32
PopFrom__Q24abes15ControlByMatrixRQ24abes11MatrixStack,0x0033DF34,0x0033DF4C,24
MulMatrixRight__CQ24abes15ControlByMatrixR8CFmatrix,0x0033DF4C,0x0033DFC8,124
__tfQ24abes12SceneElement,0x0033DFC8,0x0033E01C,84
__tf8CFmatrix,0x0033E01C,0x0033E058,60
__tfQ24abes15SceneEffectBase,0x0033E058,0x0033E0AC,84
GetColor__Q24abes15SceneEffectBase,0x0033E0AC,0x0033E0B4,8
GetBlendType__Q24abes15SceneEffectBase,0x0033E0B4,0x0033E0BC,8
GetTex0__Q24abes15SceneEffectBase,0x0033E0BC,0x0033E0C4,8
GetTexID__Q24abes15SceneEffectBase,0x0033E0C4,0x0033E0CC,8
GetTexU0__Q24abes15SceneEffectBase,0x0033E0CC,0x0033E0D4,8
GetTexV0__Q24abes15SceneEffectBase,0x0033E0D4,0x0033E0DC,8
GetTexU1__Q24abes15SceneEffectBase,0x0033E0DC,0x0033E0E4,8
GetTexV1__Q24abes15SceneEffectBase,0x0033E0E4,0x0033E0EC,8
GetClamp__Q24abes15SceneEffectBase,0x0033E0EC,0x0033E0F4,8
SetColor__Q24abes15SceneEffectBaseGQ24abes5Color,0x0033E0F4,0x0033E104,16
SetBlendType__Q24abes15SceneEffectBaseQ24abes9BlendType,0x0033E104,0x0033E10C,8
SetTex__Q24abes15SceneEffectBaseRC8CTex0Reg,0x0033E10C,0x0033E120,20
SetTex__Q24abes15SceneEffectBaseiRC8CTex0Reg,0x0033E120,0x0033E130,16
SetTexU0__Q24abes15SceneEffectBaseUs,0x0033E130,0x0033E13C,12
SetTexV0__Q24abes15SceneEffectBaseUs,0x0033E13C,0x0033E148,12
SetTexU1__Q24abes15SceneEffectBaseUs,0x0033E148,0x0033E154,12
SetTexV1__Q24abes15SceneEffectBaseUs,0x0033E154,0x0033E160,12
SetClamp__Q24abes15SceneEffectBaseRC9CClampReg,0x0033E160,0x0033E16C,12
SetClamp__Q24abes15SceneEffectBaseQ24abes8WrapTypeT1,0x0033E16C,0x0033E188,28
SetTex0__Q24abes15SceneEffectBaseRC8CTex0Reg,0x0033E188,0x0033E19C,20
__tfQ24abes19ControlByQuaternion,0x0033E19C,0x0033E1E8,76
GetMatrix__CQ24abes19ControlByQuaternionR8CFmatrix,0x0033E1E8,0x0033E364,380
PushTo__Q24abes19ControlByQuaternionRQ24abes11MatrixStackPv,0x0033E364,0x0033E3C0,92
PopFrom__Q24abes19ControlByQuaternionRQ24abes11MatrixStack,0x0033E3C0,0x0033E3D8,24
MulMatrixRight__CQ24abes19ControlByQuaternionR8CFmatrix,0x0033E3D8,0x0033E48C,180
__tfQ24abes22SceneMotionByFuncCurve,0x0033E48C,0x0033E4E0,84
AttachFuncTable__Q24abes22SceneMotionByFuncCurveRQ34abes22SceneMotionByFuncCurve13FunctionTable,0x0033E4E0,0x0033E4E8,8
__tfQ24abes17SceneEffectMotion,0x0033E4E8,0x0033E53C,84
__tfQ24abes10SceneLocus,0x0033E53C,0x0033E590,84
GetCurrent__Q24abes10SceneLocus,0x0033E590,0x0033E598,8
GetLength__Q24abes10SceneLocus,0x0033E598,0x0033E5A0,8
GetDivide__Q24abes10SceneLocus,0x0033E5A0,0x0033E5A8,8
IsLoopFrame__Q24abes10SceneLocus,0x0033E5A8,0x0033E5BC,20
IsEnableLoopFrameDraw__Q24abes10SceneLocus,0x0033E5BC,0x0033E5D0,20
SetCurrent__Q24abes10SceneLocusi,0x0033E5D0,0x0033E5D8,8
SetLength__Q24abes10SceneLocusi,0x0033E5D8,0x0033E608,48
SetDivide__Q24abes10SceneLocusi,0x0033E608,0x0033E610,8
SetLoopFrame__Q24abes10SceneLocusb,0x0033E610,0x0033E630,32
SetEnableLoopFrameDraw__Q24abes10SceneLocusb,0x0033E630,0x0033E650,32
GetPoint__Q24abes10SceneLocusii,0x0033E650,0x0033E668,24
min__H1Zi_X01X01_X01,0x0033E668,0x0033E678,16
OnCreate__Q24abes13SceneLocusEnv,0x0033E678,0x0033E6D8,96
__tfQ24abes24SceneLocusEnvByFuncCurve,0x0033E6D8,0x0033E72C,84
AttachFuncTable__Q24abes24SceneLocusEnvByFuncCurveRQ34abes24SceneLocusEnvByFuncCurve13FunctionTable,0x0033E72C,0x0033E734,8
__tfQ24abes13SceneLocusEnv,0x0033E734,0x0033E788,84
__tfQ24abes13SceneParticle,0x0033E788,0x0033E7DC,84
GetSize__Q24abes13SceneParticle,0x0033E7DC,0x0033E7E4,8
GetRot__Q24abes13SceneParticle,0x0033E7E4,0x0033E7EC,8
GetNum__Q24abes13SceneParticle,0x0033E7EC,0x0033E7F4,8
IsFirstFrame__Q24abes13SceneParticle,0x0033E7F4,0x0033E800,12
IsLoopFrame__Q24abes13SceneParticle,0x0033E800,0x0033E814,20
IsEnableLoopFrameDraw__Q24abes13SceneParticle,0x0033E814,0x0033E820,12
SetSize__Q24abes13SceneParticlef,0x0033E820,0x0033E828,8
SetRot__Q24abes13SceneParticlef,0x0033E828,0x0033E830,8
SetNum__Q24abes13SceneParticleUi,0x0033E830,0x0033E838,8
SetLoopFrame__Q24abes13SceneParticleb,0x0033E838,0x0033E858,32
SetEnableLoopFrameDraw__Q24abes13SceneParticleb,0x0033E858,0x0033E874,28
__tfQ24abes17SceneLineParticle,0x0033E874,0x0033E8C8,84
__tfQ24abes19SceneSpriteParticle,0x0033E8C8,0x0033E91C,84
__tfQ24abes17ScenePolyParticle,0x0033E91C,0x0033E970,84
OnCreate__Q24abes16SceneParticleEnv,0x0033E970,0x0033E9D0,96
__tfQ24abes27SceneParticleEnvByFuncCurve,0x0033E9D0,0x0033EA24,84
AttachFuncTable__Q24abes27SceneParticleEnvByFuncCurveRQ34abes27SceneParticleEnvByFuncCurve13FunctionTable,0x0033EA24,0x0033EA2C,8
__tfQ24abes16SceneParticleEnv,0x0033EA2C,0x0033EA80,84
__tfQ24abes14ScenePrimPoint,0x0033EA80,0x0033EAD4,84
OnCreate__Q24abes14ScenePrimPoint,0x0033EAD4,0x0033EB34,96
OnMove__Q24abes14ScenePrimPointRQ24abes8SceneEnv,0x0033EB34,0x0033EB90,92
SetRotateSpeed__Q24abes14ScenePrimPointf,0x0033EB90,0x0033EB98,8
SetColor__Q24abes14ScenePrimPointGQ24abes5Color,0x0033EB98,0x0033EBA8,16
__tfQ24abes13ScenePrimAxis,0x0033EBA8,0x0033EBFC,84
OnMove__Q24abes13ScenePrimAxisRQ24abes8SceneEnv,0x0033EBFC,0x0033EC64,104
__tfQ24abes13ScenePrimGrid,0x0033EC64,0x0033ECB8,84
OnCreate__Q24abes13ScenePrimGrid,0x0033ECB8,0x0033ECE8,48
OnDestroy__Q24abes13ScenePrimGrid,0x0033ECE8,0x0033ECF0,8
Set__Q24abes13ScenePrimGridii,0x0033ECF0,0x0033ECFC,12
min__H1ZUs_X01X01_X01,0x0033ECFC,0x0033ED18,28
__tfQ24abes13SceneQuadPoly,0x0033ED18,0x0033ED6C,84
GetDivideX__Q24abes13SceneQuadPoly,0x0033ED6C,0x0033ED74,8
GetDivideY__Q24abes13SceneQuadPoly,0x0033ED74,0x0033ED7C,8
SetDivideX__Q24abes13SceneQuadPolyUs,0x0033ED7C,0x0033ED84,8
SetDivideY__Q24abes13SceneQuadPolyUs,0x0033ED84,0x0033ED8C,8
SetDivide__Q24abes13SceneQuadPolyUsUs,0x0033ED8C,0x0033ED98,12
__tfQ24abes18ScenePrimitiveBase,0x0033ED98,0x0033EDEC,84
OnCreate__Q24abes16SceneQuadPolyEnv,0x0033EDEC,0x0033EE4C,96
__tfQ24abes27SceneQuadPolyEnvByFuncCurve,0x0033EE4C,0x0033EEA0,84
AttachFuncTable__Q24abes27SceneQuadPolyEnvByFuncCurveRQ34abes27SceneQuadPolyEnvByFuncCurve13FunctionTable,0x0033EEA0,0x0033EEA8,8
__tfQ24abes16SceneQuadPolyEnv,0x0033EEA8,0x0033EEFC,84
__tf26McSceneLocusEnvByFuncCurve,0x0033EEFC,0x0033EF50,84
AttachFuncTable__26McSceneLocusEnvByFuncCurveRQ226McSceneLocusEnvByFuncCurve13FunctionTable,0x0033EF50,0x0033EF58,8
__tf27McSceneLocusWEnvByFuncCurve,0x0033EF58,0x0033EFAC,84
AttachFuncTable__27McSceneLocusWEnvByFuncCurveRQ227McSceneLocusWEnvByFuncCurve13FunctionTable,0x0033EFAC,0x0033EFB4,8
__tf15SceneLocusWorld,0x0033EFB4,0x0033F008,84
GetCurrent__15SceneLocusWorld,0x0033F008,0x0033F010,8
GetLength__15SceneLocusWorld,0x0033F010,0x0033F018,8
GetDivide__15SceneLocusWorld,0x0033F018,0x0033F020,8
IsLoopFrame__15SceneLocusWorld,0x0033F020,0x0033F034,20
IsEnableLoopFrameDraw__15SceneLocusWorld,0x0033F034,0x0033F048,20
SetCurrent__15SceneLocusWorldi,0x0033F048,0x0033F050,8
SetLength__15SceneLocusWorldi,0x0033F050,0x0033F080,48
SetDivide__15SceneLocusWorldi,0x0033F080,0x0033F088,8
SetLoopFrame__15SceneLocusWorldb,0x0033F088,0x0033F0A8,32
SetEnableLoopFrameDraw__15SceneLocusWorldb,0x0033F0A8,0x0033F0C8,32
GetPoint__15SceneLocusWorldii,0x0033F0C8,0x0033F0E0,24
__tf22SceneOmmEnvByFuncCurve,0x0033F0E0,0x0033F134,84
AttachFuncTable__22SceneOmmEnvByFuncCurveRQ222SceneOmmEnvByFuncCurve13FunctionTable,0x0033F134,0x0033F13C,8
__tf8SceneOmm,0x0033F13C,0x0033F190,84
SetOmmImage__8SceneOmmPvi,0x0033F190,0x0033F19C,12
update__8SceneOmmf,0x0033F19C,0x0033F1AC,16
__tf11McSceneRing,0x0033F1AC,0x0033F200,84
GetCurrent__11McSceneRing,0x0033F200,0x0033F208,8
GetLength__11McSceneRing,0x0033F208,0x0033F210,8
GetDivide__11McSceneRing,0x0033F210,0x0033F218,8
SetLength__11McSceneRingi,0x0033F218,0x0033F248,48
SetDivide__11McSceneRingi,0x0033F248,0x0033F250,8
SetPos__11McSceneRingRC8CFvectorT1,0x0033F250,0x0033F270,32
__tf25McSceneRingEnvByFuncCurve,0x0033F270,0x0033F2C4,84
AttachFuncTable__25McSceneRingEnvByFuncCurveRQ225McSceneRingEnvByFuncCurve13FunctionTable,0x0033F2C4,0x0033F2CC,8
__tf15McSceneLocusEnv,0x0033F2CC,0x0033F320,84
__tf11SceneOmmEnv,0x0033F320,0x0033F374,84
Grid2D__H1Zi_4abesX01i_i,0x0033F374,0x0033F388,20
Create__H1ZQ24abes11SceneCamera_Q24abest13SceneUniverse2Ui_16_Z16mc_EffMemControl_PX00,0x0033F388,0x0033F408,128
MoveAll__Q24abest13SceneUniverse2Ui_16_Z16mc_EffMemControlfi,0x0033F408,0x0033F454,76
DrawAll__Q24abest13SceneUniverse2Ui_16_Z16mc_EffMemControlPQ24abes15SceneCameraBasei,0x0033F454,0x0033F4EC,152
DrawAll__Q24abest13SceneUniverse2Ui_16_Z16mc_EffMemControlPQ24abes15SceneCameraBaseRC8CFmatrixT2ii,0x0033F4EC,0x0033F7A0,692
ForEach__H1ZPFPQ24abes9SceneNodeRQ24abes8SceneEnv_v_Q24abes9SceneNodeX01RQ24abes8SceneEnv_X01,0x0033F7A0,0x0033F860,192
MoveAll__Q24abest13SceneUniverse2Ui_16_Z16mc_EffMemControlii,0x0033F860,0x0033F918,184
__tfQ24abes11SceneCamera,0x0033F918,0x0033F96C,84
GetViewScreenMatrix__Q24abes11SceneCameraR8CFmatrix,0x0033F96C,0x0033F998,44
GetViewClip__Q24abes11SceneCameraRQ24abes8ViewClip,0x0033F998,0x0033F9A0,8
OnCreate__Q24abes11SceneCamera,0x0033F9A0,0x0033FA00,96
ClearAll__Q24abes17SceneUniverseBase,0x0033FA00,0x0033FA1C,28
DrawCallBack__Q24abes17SceneUniverseBasePQ24abes9SceneNodeRQ24abes8SceneEnv,0x0033FA1C,0x0033FA9C,128
__tfQ24abest18FuncArrayWithScale2ZfZQ24abest5Fixed2i4Zs,0x0033FA9C,0x0033FAEC,80
__tfQ24abest17FuncInterpolation2ZfZf,0x0033FAEC,0x0033FB40,84
__tfQ24abest14FuncFixedValue2ZfZf,0x0033FB40,0x0033FB94,84
__tfQ24abest9FuncArray2ZUcZUc,0x0033FB94,0x0033FBE8,84
__tfQ24abest17FuncInterpolation2ZUcZUc,0x0033FBE8,0x0033FC3C,84
__tfQ24abest14FuncFixedValue2ZUcZUc,0x0033FC3C,0x0033FC90,84
__tfQ24abest9FuncArray2ZUsZUs,0x0033FC90,0x0033FCE4,84
__tfQ24abest17FuncInterpolation2ZUsZUs,0x0033FCE4,0x0033FD38,84
__tfQ24abest14FuncFixedValue2ZUsZUs,0x0033FD38,0x0033FD8C,84
__tfQ24abest13SceneUniverse2Ui_16_Z16mc_EffMemControl,0x0033FD8C,0x0033FDE0,84
__tf7mc_effs,0x0033FDE0,0x0033FE2C,76
set_base_color__7mc_effscccc,0x0033FE2C,0x0033FE64,56
__nw__7mc_effsUiPv,0x0033FE64,0x0033FE6C,8
OnCreate__Q24abest13SceneUniverse2Ui_16_Z16mc_EffMemControl,0x0033FE6C,0x0033FEB4,72
set_uchar_curve__7mc_effsR8eff_parmRQ24abest18FunctionCurveUnion1ZUcc,0x0033FEB4,0x0033FF98,228
set_ushort_curve__7mc_effsR8eff_parmRQ24abest18FunctionCurveUnion1ZUs,0x0033FF98,0x00340078,224
set_scalar_curve__7mc_effsR8eff_parmRQ24abest18FunctionCurveUnion1Zf,0x00340078,0x0034015C,228
__tf12mc_effs_base,0x0034015C,0x00340198,60
__tfQ24abes17SceneUniverseBase,0x00340198,0x003401EC,84
MoveCallBack__Q24abes17SceneUniverseBasePQ24abes9SceneNodeRQ24abes8SceneEnv,0x003401EC,0x0034023C,80
__tfQ24abest13FunctionCurve1Zf,0x0034023C,0x00340278,60
__tfQ24abest9FuncArray2ZfZQ24abest5Fixed2i4Zs,0x00340278,0x003402CC,84
__tfQ24abest13FunctionCurve1ZUc,0x003402CC,0x00340308,60
__tfQ24abest13FunctionCurve1ZUs,0x00340308,0x00340344,60
Destroy__Q24abest13SceneUniverse2Ui_16_Z16mc_EffMemControlPQ24abes9SceneNode,0x00340344,0x0034034C,8
Get__Q24abest14FuncFixedValue2ZUsZUsRUsf,0x0034034C,0x00340358,12
Get__Q24abest17FuncInterpolation2ZUsZUsRUsf,0x00340358,0x003403F4,156
Get__Q24abest9FuncArray2ZUsZUsRUsf,0x003403F4,0x00340444,80
Get__Q24abest14FuncFixedValue2ZUcZUcRUcf,0x00340444,0x00340450,12
Get__Q24abest17FuncInterpolation2ZUcZUcRUcf,0x00340450,0x003404EC,156
Get__Q24abest9FuncArray2ZUcZUcRUcf,0x003404EC,0x0034053C,80
Get__Q24abest14FuncFixedValue2ZfZfRff,0x0034053C,0x00340548,12
Get__Q24abest17FuncInterpolation2ZfZfRff,0x00340548,0x003405A8,96
Get__Q24abest18FuncArrayWithScale2ZfZQ24abest5Fixed2i4ZsRff,0x003405A8,0x00340618,112
__tf12mc_effs_null,0x00340618,0x00340664,76
size__12mc_effs_null,0x00340664,0x0034066C,8
time__12mc_effs_null,0x0034066C,0x00340674,8
is_active__12mc_effs_null,0x00340674,0x0034067C,8
view_mode_active__12mc_effs_nulli,0x0034067C,0x00340684,8
IsUpdate__12mc_effs_nulli,0x00340684,0x0034068C,8
IsEternal__12mc_effs_nulli,0x0034068C,0x00340694,8
IsEffectEternal__12mc_effs_nulli,0x00340694,0x0034069C,8
setup__12mc_effs_null,0x0034069C,0x003406A4,8
set_base_color__12mc_effs_nullcccc,0x003406A4,0x003406AC,8
set_camera__12mc_effs_nullP8CFmatrixT1,0x003406AC,0x003406B4,8
set_position__12mc_effs_nullifff,0x003406B4,0x003406BC,8
set_position__12mc_effs_nulliR8CFmatrix,0x003406BC,0x003406C4,8
set_frameVelocity__12mc_effs_nullf,0x003406C4,0x003406CC,8
set_image__12mc_effs_nullPUci,0x003406CC,0x003406D4,8
add_image__12mc_effs_nullPUci,0x003406D4,0x003406DC,8
update__12mc_effs_null,0x003406DC,0x003406E4,8
setback__12mc_effs_null,0x003406E4,0x003406EC,8
active__12mc_effs_null,0x003406EC,0x003406F4,8
inactive__12mc_effs_null,0x003406F4,0x003406FC,8
draw__12mc_effs_null,0x003406FC,0x00340704,8
init__12mc_effs_nulli,0x00340704,0x0034070C,8
forward__12mc_effs_null,0x0034070C,0x00340714,8
forward__12mc_effs_nullf,0x00340714,0x0034071C,8
effect__12mc_effs_nullifff,0x0034071C,0x00340724,8
effect__12mc_effs_nulliR8CFmatrix,0x00340724,0x0034072C,8
set_parm__12mc_effs_nulli,0x0034072C,0x00340734,8
set_parm__12mc_effs_nulliR8CFmatrix,0x00340734,0x0034073C,8
set_parm__12mc_effs_nullifff,0x0034073C,0x00340744,8
effect__12mc_effs_nulliP5CFmatP5CFvec,0x00340744,0x0034074C,8
set_parm__12mc_effs_nulliP5CFmatP5CFvec,0x0034074C,0x00340754,8
release__12mc_effs_nulli,0x00340754,0x0034075C,8
release_all__12mc_effs_null,0x0034075C,0x00340764,8
get_control_type__12mc_effs_null,0x00340764,0x0034076C,8
get_camera__12mc_effs_null,0x0034076C,0x00340774,8
get_vsm__12mc_effs_null,0x00340774,0x0034077C,8
AllocPages__t8CVramMan2s_111_i_256_iP10SCacheData,0x0034077C,0x00340A6C,752
AllocPages__t8CVramMan2s_60_i_256_iP10SCacheData,0x00340A6C,0x00340D5C,752
AllocPages__t8CVramMan2s8i_256_iP10SCacheData,0x00340D5C,0x0034104C,752
AllocPages__t8CVramMan2s4i_256_iP10SCacheData,0x0034104C,0x0034133C,752
__tf9CKzStrWin,0x0034133C,0x00341378,60
GetDX__9CKzStrWin,0x00341378,0x00341388,16
GetDY__9CKzStrWin,0x00341388,0x00341398,16
GetDAlpha__9CKzStrWin,0x00341398,0x003413BC,36
GetTpRate__9CKzStrWin,0x003413BC,0x003413F0,52
IsReady__9CKzStrWin,0x003413F0,0x0034140C,28
IsVisible__9CKzStrWin,0x0034140C,0x0034142C,32
SetActive__9CKzStrWinb,0x0034142C,0x0034144C,32
GetStringParam__9CKzStrWin,0x0034144C,0x00341454,8
SetWX__9CKzStrWini,0x00341454,0x0034145C,8
SetWY__9CKzStrWini,0x0034145C,0x00341464,8
__tf18CKzStrWin_EventLow,0x00341464,0x003414B0,76
__tf19CKzStrWin_EventSkip,0x003414B0,0x003414FC,76
__tf18CKzStrWin_GameArms,0x003414FC,0x00341548,76
__tf19CKzStrWin_GameChara,0x00341548,0x00341594,76
__tf19CKzStrWin_GameSerif,0x00341594,0x003415E0,76
__tf9CKzVrInfo,0x003415E0,0x0034161C,60
__as__t6TFader1ZiRCi,0x0034161C,0x00341644,40
target__t6TFader1ZiRCiT1,0x00341644,0x00341698,84
update__t6TFader1Zii,0x00341698,0x00341704,108
setNow__t6TFader1ZiRCi,0x00341704,0x00341718,20
__tf8CFadeMan,0x00341718,0x00341764,76
__8CFadeMan,0x00341764,0x003417C4,96
IsFinish__C8CFadeMan,0x003417C4,0x003417E4,32
GetNowFadeKind__C8CFadeMan,0x003417E4,0x003417EC,8
GetNowFadeDepth__8CFadeMan,0x003417EC,0x00341804,24
time__Ct6TFader1Zi,0x00341804,0x0034180C,8
__tft6TFader1Zi,0x0034180C,0x00341848,60
__tf14CHlzDecodeSpad,0x00341848,0x00341894,76
__tf10CHlzDecode,0x00341894,0x003418D0,60
__tf7OptBool,0x003418D0,0x0034191C,76
__opRb__7OptBool,0x0034191C,0x00341924,8
__as__7OptBoolb,0x00341924,0x0034196C,72
__as__7OptBoolT0,0x0034196C,0x003419BC,80
reset__7OptBool,0x003419BC,0x003419CC,16
__tf6OptInt,0x003419CC,0x00341A18,76
__opRi__6OptInt,0x00341A18,0x00341A20,8
__as__6OptInti,0x00341A20,0x00341A90,112
__as__6OptIntT0,0x00341A90,0x00341B08,120
reset__6OptInt,0x00341B08,0x00341B18,16
setMaxmin__6OptIntii,0x00341B18,0x00341B24,12
__tf8OptFloat,0x00341B24,0x00341B70,76
__opRf__8OptFloat,0x00341B70,0x00341B78,8
__as__8OptFloatf,0x00341B78,0x00341BE8,112
__as__8OptFloatT0,0x00341BE8,0x00341C60,120
reset__8OptFloat,0x00341C60,0x00341C70,16
setMaxmin__8OptFloatff,0x00341C70,0x00341C7C,12
__tf7OptGrid,0x00341C7C,0x00341CC8,76
getGridX__7OptGrid,0x00341CC8,0x00341CE8,32
getGridY__7OptGrid,0x00341CE8,0x00341D08,32
__tf17CMemorySerializer,0x00341D08,0x00341D54,76
setup__17CMemorySerializerPvi,0x00341D54,0x00341D68,20
getPoint__C17CMemorySerializer,0x00341D68,0x00341D70,8
__tf11CSerializer,0x00341D70,0x00341DAC,60
__tf9CTaskCDVD,0x00341DAC,0x00341DF8,76
__t12CMemoryArray2Z16CTaskListElementi_32_,0x00341DF8,0x00341E34,60
clear__t12CMemoryArray2Z16CTaskListElementi_32_,0x00341E34,0x00341E94,96
pop__t12CMemoryArray2Z16CTaskListElementi_32_,0x00341E94,0x00341EC0,44
initArray__t12CMemoryArray2Z16CTaskListElementi_32_,0x00341EC0,0x00341EE8,40
Execute__5CTaski,0x00341EE8,0x00341EF0,8
__tf10CTaskDebug,0x00341EF0,0x00341F3C,76
__tf15CTaskFileSelect,0x00341F3C,0x00341F88,76
IsSelectedFile__15CTaskFileSelect,0x00341F88,0x00341F90,8
__tf9CTaskMenu,0x00341F90,0x00341FDC,76
start__9CTaskMenuib,0x00341FDC,0x00341FF0,20
returnToDebugMenuScreen__9CTaskMenu,0x00341FF0,0x00341FFC,12
__tf10CTaskSetup,0x00341FFC,0x00342048,76
RequestTaskAutoSatrt__10CTaskSetupiii,0x00342048,0x00342060,24
SetupExecute__10CTaskSetup,0x00342060,0x00342068,8
__opf__t6TFader1Zf,0x00342068,0x00342070,8
__tf10CTaskSound,0x00342070,0x003420BC,76
setupToneBank__10CTaskSound,0x003420BC,0x003420C4,8
__tf10CTaskVSync,0x003420C4,0x00342110,76
getCurrentInstance__10CTaskVSync,0x00342110,0x00342118,8
setPacketSetting__10CTaskVSynci,0x00342118,0x00342124,12
playMovie__10CTaskVSyncP7CEzMPEG,0x00342124,0x0034212C,8
ifPlayMovie__10CTaskVSync,0x0034212C,0x00342138,12
GetPreSpendLine__C10CTaskVSync,0x00342138,0x00342140,8
clear__t12CMemoryArray2Z11CDVDRequesti_64_,0x00342140,0x003421A0,96
push__t12CMemoryArray2Z11CDVDRequesti_64_Pv,0x003421A0,0x003421CC,44
pop__t12CMemoryArray2Z11CDVDRequesti_64_,0x003421CC,0x003421F8,44
initArray__t12CMemoryArray2Z11CDVDRequesti_64_,0x003421F8,0x00342220,40
__t12CMemoryArray2Z11CDVDRequesti_64_,0x00342220,0x0034225C,60
clearNumber__t12CMemoryArray2Z11CSoundVoicei_24_i,0x0034225C,0x00342320,196
remove__t12CMemoryArray2Z11CSoundVoicei_24_Pv,0x00342320,0x0034234C,44
pop__t12CMemoryArray2Z11CSoundVoicei_24_,0x0034234C,0x00342378,44
push__t12CMemoryArray2Z11CSoundVoicei_24_Pv,0x00342378,0x003423A4,44
initArray__t12CMemoryArray2Z11CSoundVoicei_24_,0x003423A4,0x003423CC,40
__t12CMemoryArray2Z11CSoundVoicei_24_,0x003423CC,0x00342414,72
update__t6TFader1Zfi,0x00342414,0x0034246C,88
__tft6TFader1Zf,0x0034246C,0x003424A8,60
GetNext__t5CList2Z16CShapeMotionStati_16_RPv,0x003424A8,0x003424B8,16
GetNext__t5CList2Zii_32_RPv,0x003424B8,0x003424C8,16
GetNext__Ct5CList2Z16CShapeMotionStati_16_RPv,0x003424C8,0x00342524,92
GetAt__t5CList2Z16CShapeMotionStati_16_Pv,0x00342524,0x0034252C,8
RemoveAt__t5CList2Z16CShapeMotionStati_16_Pv,0x0034252C,0x003425A4,120
CreateNew__t5CList2Z16CShapeMotionStati_16_,0x003425A4,0x00342604,96
Find__Ct5CList2Zii_32_iPv,0x00342604,0x0034264C,72
RemoveAt__t5CList2Zii_32_Pv,0x0034264C,0x003426C4,120
AddTail__t5CList2Zii_32_RCi,0x003426C4,0x0034272C,104
RemoveAll__t5CList2Zii_32_,0x0034272C,0x00342748,28
DeleteNode__t5CList2Z16CShapeMotionStati_16_PQ2t5CList2Z16CShapeMotionStati_16_5SNode,0x00342748,0x00342774,44
DeleteNode__t5CList2Zii_32_PQ2t5CList2Zii_32_5SNode,0x00342774,0x003427A0,44
__tf12CConsoleTask,0x003427A0,0x003427EC,76
Execute__12CConsoleTaski,0x003427EC,0x0034282C,64
__tf13FCConsoleTask,0x0034282C,0x0034287C,80
__tf8Cfn_arms,0x0034287C,0x003428C8,76
__tf10Cfn_missel,0x003428C8,0x00342914,76
__tf12CRecTestTask,0x00342914,0x00342960,76
__tf9CDispTask,0x00342960,0x003429AC,76
__9CDispTask,0x003429AC,0x003429F8,76
